BEGIN DSCRDATA
% INDEX	K01	L01	M01	K02	L02	M02	K03	L03	M03	K04	L04	M04	K05	L05	M05	K06	L06	M06	K07	L07	M07	K08	L08	M08	K09	L09	M09	K10	L10	M10	K11	L11	M11	K12	L12	M12	K13	L13	M13	K14	L14	M14	K15	L15	M15	K16	L16	M16	K17	L17	M17	K18	L18	M18	T01	T02	T03
901	6.5E-12	1E10	1E10	1E-30	1.52812525684311E-10	1E10	1E-30	1E10	0.11	1E-30	4.5832965489733E-12	5.87391958660377E-02	1.340652392132E-10	1.02383233010944E-12	1.16628401655093	1.06960456817481E-10	7.0886989166288E-13	0.209207814809131	1.0579459152516E-11	5.12504783252018E-12	8.59481529799365	4.14215261821692E-11	6.50445833770576E-13	0.874780073154702	1.31341938440504E-10	1.63828125232615E-13	0.325011614889172	8.61346683441695E-12	2.04721297611813E-12	5.51948911961879	5.93065499580968E-12	1.69239894877442E-12	6.13480549373823	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.5	0.5
902	6.5E-12	1E10	1E10	1E-30	1.52812525684311E-10	1E10	1E-30	1E10	0.11	1E-30	4.5832965489733E-12	5.87391958660377E-02	1.340652392132E-10	1.02383233010944E-12	1.16628401655093	1.06960456817481E-10	7.0886989166288E-13	0.209207814809131	1.0579459152516E-11	5.12504783252018E-12	8.59481529799365	4.14215261821692E-11	6.50445833770576E-13	0.874780073154702	1.31341938440504E-10	1.63828125232615E-13	0.325011614889172	8.61346683441695E-12	2.04721297611813E-12	5.51948911961879	5.93065499580968E-12	1.69239894877442E-12	6.13480549373823	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.05	0.05
903	6.5E-12	1E10	1E10	1E-30	1.52812525684311E-10	1E10	1E-30	1E10	0.11	1E-30	4.5832965489733E-12	5.87391958660377E-02	1.340652392132E-10	1.02383233010944E-12	1.16628401655093	1.06960456817481E-10	7.0886989166288E-13	0.209207814809131	1.0579459152516E-11	5.12504783252018E-12	8.59481529799365	4.14215261821692E-11	6.50445833770576E-13	0.874780073154702	1.31341938440504E-10	1.63828125232615E-13	0.325011614889172	8.61346683441695E-12	2.04721297611813E-12	5.51948911961879	5.93065499580968E-12	1.69239894877442E-12	6.13480549373823	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
904	6.6E-12	1E10	1E10	1E-30	1.52812525684311E-10	1E10	1E-30	1E10	0.11	1E-30	4.5832965489733E-12	5.87391958660377E-02	1.340652392132E-10	1.02383233010944E-12	1.16628401655093	1.06960456817481E-10	7.0886989166288E-13	0.209207814809131	1.0579459152516E-11	5.12504783252018E-12	8.59481529799365	4.14215261821692E-11	6.50445833770576E-13	0.874780073154702	1.31341938440504E-10	1.63828125232615E-13	0.325011614889172	8.61346683441695E-12	2.04721297611813E-12	5.51948911961879	5.93065499580968E-12	1.69239894877442E-12	6.13480549373823	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.05	0.05
905	6.6E-12	1E10	1E10	1E-30	1.52812525684311E-10	1E10	1E-30	1E10	0.11	1E-30	4.5832965489733E-12	5.87391958660377E-02	1.340652392132E-10	1.02383233010944E-12	1.16628401655093	1.06960456817481E-10	7.0886989166288E-13	0.209207814809131	1.0579459152516E-11	5.12504783252018E-12	8.59481529799365	4.14215261821692E-11	6.50445833770576E-13	0.874780073154702	1.31341938440504E-10	1.63828125232615E-13	0.325011614889172	8.61346683441695E-12	2.04721297611813E-12	5.51948911961879	5.93065499580968E-12	1.69239894877442E-12	6.13480549373823	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
906	6.6E-12	1E10	1E10	1E-30	1.52812525684311E-10	1E10	1E-30	1E10	0.11	1E-30	4.5832965489733E-12	5.87391958660377E-02	1.340652392132E-10	1.02383233010944E-12	1.16628401655093	1.06960456817481E-10	7.0886989166288E-13	0.209207814809131	1.0579459152516E-11	5.12504783252018E-12	8.59481529799365	4.14215261821692E-11	6.50445833770576E-13	0.874780073154702	1.31341938440504E-10	1.63828125232615E-13	0.325011614889172	8.61346683441695E-12	2.04721297611813E-12	5.51948911961879	5.93065499580968E-12	1.69239894877442E-12	6.13480549373823	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.25	0.25
907	6.6E-12	1E10	1E10	1E-30	1.52812525684311E-10	1E10	1E-30	1E10	0.11	1E-30	4.5832965489733E-12	5.87391958660377E-02	1.340652392132E-10	1.02383233010944E-12	1.16628401655093	1.06960456817481E-10	7.0886989166288E-13	0.209207814809131	1.0579459152516E-11	5.12504783252018E-12	8.59481529799365	4.14215261821692E-11	6.50445833770576E-13	0.874780073154702	1.31341938440504E-10	1.63828125232615E-13	0.325011614889172	8.61346683441695E-12	2.04721297611813E-12	5.51948911961879	5.93065499580968E-12	1.69239894877442E-12	6.13480549373823	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.5	0.5
908	6.6E-12	1E10	1E10	1E-30	1.52812525684311E-10	1E10	1E-30	1E10	0.11	1E-30	4.5832965489733E-12	5.87391958660377E-02	1.340652392132E-10	1.02383233010944E-12	1.16628401655093	1.06960456817481E-10	7.0886989166288E-13	0.209207814809131	1.0579459152516E-11	5.12504783252018E-12	8.59481529799365	4.14215261821692E-11	6.50445833770576E-13	0.874780073154702	1.31341938440504E-10	1.63828125232615E-13	0.325011614889172	8.61346683441695E-12	2.04721297611813E-12	5.51948911961879	5.93065499580968E-12	1.69239894877442E-12	6.13480549373823	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.05	0.05
909	6.6E-12	1E10	1E10	1E-30	1.52812525684311E-10	1E10	1E-30	1E10	0.11	1E-30	4.5832965489733E-12	5.87391958660377E-02	1.340652392132E-10	1.02383233010944E-12	1.16628401655093	1.06960456817481E-10	7.0886989166288E-13	0.209207814809131	1.0579459152516E-11	5.12504783252018E-12	8.59481529799365	4.14215261821692E-11	6.50445833770576E-13	0.874780073154702	1.31341938440504E-10	1.63828125232615E-13	0.325011614889172	8.61346683441695E-12	2.04721297611813E-12	5.51948911961879	5.93065499580968E-12	1.69239894877442E-12	6.13480549373823	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
910	6.6E-12	1E10	1E10	1E-30	1.52812525684311E-10	1E10	1E-30	1E10	0.11	1E-30	4.5832965489733E-12	5.87391958660377E-02	1.340652392132E-10	1.02383233010944E-12	1.16628401655093	1.06960456817481E-10	7.0886989166288E-13	0.209207814809131	1.0579459152516E-11	5.12504783252018E-12	8.59481529799365	4.14215261821692E-11	6.50445833770576E-13	0.874780073154702	1.31341938440504E-10	1.63828125232615E-13	0.325011614889172	8.61346683441695E-12	2.04721297611813E-12	5.51948911961879	5.93065499580968E-12	1.69239894877442E-12	6.13480549373823	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.25	0.25
911	6.6E-12	1E10	1E10	1E-30	1.52812525684311E-10	1E10	1E-30	1E10	0.11	1E-30	4.5832965489733E-12	5.87391958660377E-02	1.340652392132E-10	1.02383233010944E-12	1.16628401655093	1.06960456817481E-10	7.0886989166288E-13	0.209207814809131	1.0579459152516E-11	5.12504783252018E-12	8.59481529799365	4.14215261821692E-11	6.50445833770576E-13	0.874780073154702	1.31341938440504E-10	1.63828125232615E-13	0.325011614889172	8.61346683441695E-12	2.04721297611813E-12	5.51948911961879	5.93065499580968E-12	1.69239894877442E-12	6.13480549373823	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.5	0.5
912	6.6E-12	1E10	1E10	1E-30	1.52812525684311E-10	1E10	1E-30	1E10	0.11	1E-30	4.5832965489733E-12	5.87391958660377E-02	1.340652392132E-10	1.02383233010944E-12	1.16628401655093	1.06960456817481E-10	7.0886989166288E-13	0.209207814809131	1.0579459152516E-11	5.12504783252018E-12	8.59481529799365	4.14215261821692E-11	6.50445833770576E-13	0.874780073154702	1.31341938440504E-10	1.63828125232615E-13	0.325011614889172	8.61346683441695E-12	2.04721297611813E-12	5.51948911961879	5.93065499580968E-12	1.69239894877442E-12	6.13480549373823	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.05	0.05
913	6.6E-12	1E10	1E10	1E-30	1.52812525684311E-10	1E10	1E-30	1E10	0.11	1E-30	4.5832965489733E-12	5.87391958660377E-02	1.340652392132E-10	1.02383233010944E-12	1.16628401655093	1.06960456817481E-10	7.0886989166288E-13	0.209207814809131	1.0579459152516E-11	5.12504783252018E-12	8.59481529799365	4.14215261821692E-11	6.50445833770576E-13	0.874780073154702	1.31341938440504E-10	1.63828125232615E-13	0.325011614889172	8.61346683441695E-12	2.04721297611813E-12	5.51948911961879	5.93065499580968E-12	1.69239894877442E-12	6.13480549373823	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
914	6.6E-12	1E10	1E10	1E-30	1.52812525684311E-10	1E10	1E-30	1E10	0.11	1E-30	4.5832965489733E-12	5.87391958660377E-02	1.340652392132E-10	1.02383233010944E-12	1.16628401655093	1.06960456817481E-10	7.0886989166288E-13	0.209207814809131	1.0579459152516E-11	5.12504783252018E-12	8.59481529799365	4.14215261821692E-11	6.50445833770576E-13	0.874780073154702	1.31341938440504E-10	1.63828125232615E-13	0.325011614889172	8.61346683441695E-12	2.04721297611813E-12	5.51948911961879	5.93065499580968E-12	1.69239894877442E-12	6.13480549373823	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.05	0.05
915	6.6E-12	1E10	1E10	1E-30	1.52812525684311E-10	1E10	1E-30	1E10	0.11	1E-30	4.5832965489733E-12	5.87391958660377E-02	1.340652392132E-10	1.02383233010944E-12	1.16628401655093	1.06960456817481E-10	7.0886989166288E-13	0.209207814809131	1.0579459152516E-11	5.12504783252018E-12	8.59481529799365	4.14215261821692E-11	6.50445833770576E-13	0.874780073154702	1.31341938440504E-10	1.63828125232615E-13	0.325011614889172	8.61346683441695E-12	2.04721297611813E-12	5.51948911961879	5.93065499580968E-12	1.69239894877442E-12	6.13480549373823	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
916	6.6E-12	1E10	1E10	1E-30	1.52812525684311E-10	1E10	1E-30	1E10	0.11	1E-30	4.5832965489733E-12	5.87391958660377E-02	1.340652392132E-10	1.02383233010944E-12	1.16628401655093	1.06960456817481E-10	7.0886989166288E-13	0.209207814809131	1.0579459152516E-11	5.12504783252018E-12	8.59481529799365	4.14215261821692E-11	6.50445833770576E-13	0.874780073154702	1.31341938440504E-10	1.63828125232615E-13	0.325011614889172	8.61346683441695E-12	2.04721297611813E-12	5.51948911961879	5.93065499580968E-12	1.69239894877442E-12	6.13480549373823	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.25	0.25
917	6.6E-12	1E10	1E10	1E-30	1.52812525684311E-10	1E10	1E-30	1E10	0.11	1E-30	4.5832965489733E-12	5.87391958660377E-02	1.340652392132E-10	1.02383233010944E-12	1.16628401655093	1.06960456817481E-10	7.0886989166288E-13	0.209207814809131	1.0579459152516E-11	5.12504783252018E-12	8.59481529799365	4.14215261821692E-11	6.50445833770576E-13	0.874780073154702	1.31341938440504E-10	1.63828125232615E-13	0.325011614889172	8.61346683441695E-12	2.04721297611813E-12	5.51948911961879	5.93065499580968E-12	1.69239894877442E-12	6.13480549373823	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.5	0.5
918	6.6E-12	1E10	1E10	1E-30	1.52812525684311E-10	1E10	1E-30	1E10	0.11	1E-30	4.5832965489733E-12	5.87391958660377E-02	1.340652392132E-10	1.02383233010944E-12	1.16628401655093	1.06960456817481E-10	7.0886989166288E-13	0.209207814809131	1.0579459152516E-11	5.12504783252018E-12	8.59481529799365	4.14215261821692E-11	6.50445833770576E-13	0.874780073154702	1.31341938440504E-10	1.63828125232615E-13	0.325011614889172	8.61346683441695E-12	2.04721297611813E-12	5.51948911961879	5.93065499580968E-12	1.69239894877442E-12	6.13480549373823	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.05	0.05
919	6.6E-12	1E10	1E10	1E-30	1.52812525684311E-10	1E10	1E-30	1E10	0.11	1E-30	4.5832965489733E-12	5.87391958660377E-02	1.340652392132E-10	1.02383233010944E-12	1.16628401655093	1.06960456817481E-10	7.0886989166288E-13	0.209207814809131	1.0579459152516E-11	5.12504783252018E-12	8.59481529799365	4.14215261821692E-11	6.50445833770576E-13	0.874780073154702	1.31341938440504E-10	1.63828125232615E-13	0.325011614889172	8.61346683441695E-12	2.04721297611813E-12	5.51948911961879	5.93065499580968E-12	1.69239894877442E-12	6.13480549373823	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
920	6.7E-12	1E10	1E10	1E-30	1.52812525684311E-10	1E10	1E-30	1E10	0.11	1E-30	4.5832965489733E-12	5.87391958660377E-02	1.340652392132E-10	1.02383233010944E-12	1.16628401655093	1.06960456817481E-10	7.0886989166288E-13	0.209207814809131	1.0579459152516E-11	5.12504783252018E-12	8.59481529799365	4.14215261821692E-11	6.50445833770576E-13	0.874780073154702	1.31341938440504E-10	1.63828125232615E-13	0.325011614889172	8.61346683441695E-12	2.04721297611813E-12	5.51948911961879	5.93065499580968E-12	1.69239894877442E-12	6.13480549373823	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.05	0.05
921	6.7E-12	1E10	1E10	1E-30	1.52812525684311E-10	1E10	1E-30	1E10	0.11	1E-30	4.5832965489733E-12	5.87391958660377E-02	1.340652392132E-10	1.02383233010944E-12	1.16628401655093	1.06960456817481E-10	7.0886989166288E-13	0.209207814809131	1.0579459152516E-11	5.12504783252018E-12	8.59481529799365	4.14215261821692E-11	6.50445833770576E-13	0.874780073154702	1.31341938440504E-10	1.63828125232615E-13	0.325011614889172	8.61346683441695E-12	2.04721297611813E-12	5.51948911961879	5.93065499580968E-12	1.69239894877442E-12	6.13480549373823	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
922	6.7E-12	1E10	1E10	1E-30	1.52812525684311E-10	1E10	1E-30	1E10	0.11	1E-30	4.5832965489733E-12	5.87391958660377E-02	1.340652392132E-10	1.02383233010944E-12	1.16628401655093	1.06960456817481E-10	7.0886989166288E-13	0.209207814809131	1.0579459152516E-11	5.12504783252018E-12	8.59481529799365	4.14215261821692E-11	6.50445833770576E-13	0.874780073154702	1.31341938440504E-10	1.63828125232615E-13	0.325011614889172	8.61346683441695E-12	2.04721297611813E-12	5.51948911961879	5.93065499580968E-12	1.69239894877442E-12	6.13480549373823	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.25	0.25
923	6.7E-12	1E10	1E10	1E-30	1.52812525684311E-10	1E10	1E-30	1E10	0.11	1E-30	4.5832965489733E-12	5.87391958660377E-02	1.340652392132E-10	1.02383233010944E-12	1.16628401655093	1.06960456817481E-10	7.0886989166288E-13	0.209207814809131	1.0579459152516E-11	5.12504783252018E-12	8.59481529799365	4.14215261821692E-11	6.50445833770576E-13	0.874780073154702	1.31341938440504E-10	1.63828125232615E-13	0.325011614889172	8.61346683441695E-12	2.04721297611813E-12	5.51948911961879	5.93065499580968E-12	1.69239894877442E-12	6.13480549373823	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.5	0.5
924	6.7E-12	1E10	1E10	1E-30	1.52812525684311E-10	1E10	1E-30	1E10	0.11	1E-30	4.5832965489733E-12	5.87391958660377E-02	1.340652392132E-10	1.02383233010944E-12	1.16628401655093	1.06960456817481E-10	7.0886989166288E-13	0.209207814809131	1.0579459152516E-11	5.12504783252018E-12	8.59481529799365	4.14215261821692E-11	6.50445833770576E-13	0.874780073154702	1.31341938440504E-10	1.63828125232615E-13	0.325011614889172	8.61346683441695E-12	2.04721297611813E-12	5.51948911961879	5.93065499580968E-12	1.69239894877442E-12	6.13480549373823	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.05	0.05
925	6.7E-12	1E10	1E10	1E-30	1.52812525684311E-10	1E10	1E-30	1E10	0.11	1E-30	4.5832965489733E-12	5.87391958660377E-02	1.340652392132E-10	1.02383233010944E-12	1.16628401655093	1.06960456817481E-10	7.0886989166288E-13	0.209207814809131	1.0579459152516E-11	5.12504783252018E-12	8.59481529799365	4.14215261821692E-11	6.50445833770576E-13	0.874780073154702	1.31341938440504E-10	1.63828125232615E-13	0.325011614889172	8.61346683441695E-12	2.04721297611813E-12	5.51948911961879	5.93065499580968E-12	1.69239894877442E-12	6.13480549373823	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
926	6.7E-12	1E10	1E10	1E-30	1.52812525684311E-10	1E10	1E-30	1E10	0.11	1E-30	4.5832965489733E-12	5.87391958660377E-02	1.340652392132E-10	1.02383233010944E-12	1.16628401655093	1.06960456817481E-10	7.0886989166288E-13	0.209207814809131	1.0579459152516E-11	5.12504783252018E-12	8.59481529799365	4.14215261821692E-11	6.50445833770576E-13	0.874780073154702	1.31341938440504E-10	1.63828125232615E-13	0.325011614889172	8.61346683441695E-12	2.04721297611813E-12	5.51948911961879	5.93065499580968E-12	1.69239894877442E-12	6.13480549373823	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.25	0.25
927	6.7E-12	1E10	1E10	1E-30	1.52812525684311E-10	1E10	1E-30	1E10	0.11	1E-30	4.5832965489733E-12	5.87391958660377E-02	1.340652392132E-10	1.02383233010944E-12	1.16628401655093	1.06960456817481E-10	7.0886989166288E-13	0.209207814809131	1.0579459152516E-11	5.12504783252018E-12	8.59481529799365	4.14215261821692E-11	6.50445833770576E-13	0.874780073154702	1.31341938440504E-10	1.63828125232615E-13	0.325011614889172	8.61346683441695E-12	2.04721297611813E-12	5.51948911961879	5.93065499580968E-12	1.69239894877442E-12	6.13480549373823	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.5	0.5
928	6.7E-12	1E10	1E10	1E-30	1.52812525684311E-10	1E10	1E-30	1E10	0.11	1E-30	4.5832965489733E-12	5.87391958660377E-02	1.340652392132E-10	1.02383233010944E-12	1.16628401655093	1.06960456817481E-10	7.0886989166288E-13	0.209207814809131	1.0579459152516E-11	5.12504783252018E-12	8.59481529799365	4.14215261821692E-11	6.50445833770576E-13	0.874780073154702	1.31341938440504E-10	1.63828125232615E-13	0.325011614889172	8.61346683441695E-12	2.04721297611813E-12	5.51948911961879	5.93065499580968E-12	1.69239894877442E-12	6.13480549373823	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.05	0.05
929	6.7E-12	1E10	1E10	1E-30	1.52812525684311E-10	1E10	1E-30	1E10	0.11	1E-30	4.5832965489733E-12	5.87391958660377E-02	1.340652392132E-10	1.02383233010944E-12	1.16628401655093	1.06960456817481E-10	7.0886989166288E-13	0.209207814809131	1.0579459152516E-11	5.12504783252018E-12	8.59481529799365	4.14215261821692E-11	6.50445833770576E-13	0.874780073154702	1.31341938440504E-10	1.63828125232615E-13	0.325011614889172	8.61346683441695E-12	2.04721297611813E-12	5.51948911961879	5.93065499580968E-12	1.69239894877442E-12	6.13480549373823	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1E10	1E-30	1E-10	1	-0.1	0.1
